NumMol,RefSite_dif,LAT,LON
25,2968,49.877358,3.1485913
44,2968,49.877358,3.1485913
44,2968,49.877358,3.1485913
44,2968,49.877358,3.1485913
50,2968,49.877358,3.1485913
67,2968,49.877358,3.1485913
76,2968,49.877358,3.1485913
82,2968,49.877358,3.1485913
88,2968,49.877358,3.1485913
99,2968,49.877358,3.1485913
100,2968,49.877358,3.1485913
114,2968,49.877358,3.1485913
119,2968,49.877358,3.1485913
127,2968,49.877358,3.1485913
147,2968,49.877358,3.1485913
160,2968,49.877358,3.1485913
250,2968,49.877358,3.1485913
264,2968,49.877358,3.1485913
1053,2968,49.877358,3.1485913
1129,2968,49.877358,3.1485913
1151,2968,49.877358,3.1485913
1195,2968,49.877358,3.1485913
1398,2968,49.877358,3.1485913
3090,2968,49.877358,3.1485913
10000,2968,49.877358,3.1485913
30000,2968,49.877358,3.1485913
112,2969,49.8755,3.14959
1162,2969,49.8755,3.14959
1,2970,46.41222,0.59278
72,2971,49.65119,3.43666
66,2972,48.839690,3.896274
351,2972,48.839690,3.896274
2069,2973,48.56818,2.62007
45,2974,48.56818,2.62007
91,2974,48.56818,2.62007
91,2974,48.56818,2.62007
127,2974,48.56818,2.62007
140,2974,48.56818,2.62007
236,2974,48.56818,2.62007
251,2974,48.56818,2.62007
1003,2974,48.56818,2.62007
1003,2974,48.56818,2.62007
1068,2974,48.56818,2.62007
1220,2974,48.56818,2.62007
1230,2974,48.56818,2.62007
179,2975,49.24876,5.06757
126,2976,48.8727,4.46053
182,2976,48.8727,4.46053
198,2976,48.8727,4.46053
72,2977,49.26434,3.003452
1233,2977,49.26434,3.003452
1177,2978,49.935,6.20889
26,2979,49.935,6.20889
26,2979,49.935,6.20889
28,2979,49.935,6.20889
28,2979,49.935,6.20889
28,2979,49.935,6.20889
43,2979,49.935,6.20889
44,2979,49.935,6.20889
53,2979,49.935,6.20889
79,2979,49.935,6.20889
79,2979,49.935,6.20889
79,2979,49.935,6.20889
80,2979,49.935,6.20889
82,2979,49.935,6.20889
82,2979,49.935,6.20889
122,2979,49.935,6.20889
122,2979,49.935,6.20889
122,2979,49.935,6.20889
125,2979,49.935,6.20889
152,2979,49.935,6.20889
152,2979,49.935,6.20889
152,2979,49.935,6.20889
154,2979,49.935,6.20889
154,2979,49.935,6.20889
154,2979,49.935,6.20889
194,2979,49.935,6.20889
212,2979,49.935,6.20889
224,2979,49.935,6.20889
256,2979,49.935,6.20889
286,2979,49.935,6.20889
286,2979,49.935,6.20889
293,2979,49.935,6.20889
293,2979,49.935,6.20889
293,2979,49.935,6.20889
294,2979,49.935,6.20889
335,2979,49.935,6.20889
335,2979,49.935,6.20889
1019,2979,49.935,6.20889
1041,2979,49.935,6.20889
1041,2979,49.935,6.20889
1177,2979,49.935,6.20889
1177,2979,49.935,6.20889
1274,2979,49.935,6.20889
1606,2979,49.935,6.20889
1606,2979,49.935,6.20889
1606,2979,49.935,6.20889
1606,2979,49.935,6.20889
3161,2979,49.935,6.20889
20000,2979,49.935,6.20889
7,2980,49.10725,-0.43381
113,2980,49.10725,-0.43381
264,2980,49.10725,-0.43381
269,2980,49.10725,-0.43381
335,2980,49.10725,-0.43381
335,2980,49.10725,-0.43381
1296,2980,49.10725,-0.43381
159,2981,48.58035,3.13809
29,2982,50.619953016328814,5.20658500806658
36,2982,50.619953016328814,5.20658500806658
36,2982,50.619953016328814,5.20658500806658
67,2982,50.619953016328814,5.20658500806658
75,2982,50.619953016328814,5.20658500806658
96,2982,50.619953016328814,5.20658500806658
159,2982,50.619953016328814,5.20658500806658
297,2982,50.619953016328814,5.20658500806658
1019,2982,50.619953016328814,5.20658500806658
1255,2982,50.619953016328814,5.20658500806658
1315,2982,50.619953016328814,5.20658500806658
3224,2982,50.619953016328814,5.20658500806658
3224,2982,50.619953016328814,5.20658500806658
30,2983,50.40125319105705,5.542856657047615
43,2983,50.40125319105705,5.542856657047615
53,2983,50.40125319105705,5.542856657047615
64,2983,50.40125319105705,5.542856657047615
114,2983,50.40125319105705,5.542856657047615
124,2983,50.40125319105705,5.542856657047615
154,2983,50.40125319105705,5.542856657047615
258,2983,50.40125319105705,5.542856657047615
1039,2983,50.40125319105705,5.542856657047615
1039,2983,50.40125319105705,5.542856657047615
1351,2983,50.40125319105705,5.542856657047615
1632,2983,50.40125319105705,5.542856657047615
1633,2983,50.40125319105705,5.542856657047615
2033,2983,50.40125319105705,5.542856657047615
3247,2983,50.40125319105705,5.542856657047615
158,2985,48.93257,2.80401
259,2985,48.93257,2.80401
270,2985,48.93257,2.80401
1229,2985,48.93257,2.80401
41,2986,47.553842,4.308110
43,2986,47.553842,4.308110
151,2986,47.553842,4.308110
216,2986,47.553842,4.308110
1143,2986,47.553842,4.308110
265,2987,47.91641,4.36194
1305,2987,47.91641,4.36194
34,2988,48.30105,2.82419
148,2988,48.30105,2.82419
302,2988,48.30105,2.82419
331,2988,48.30105,2.82419
1034,2988,48.30105,2.82419
1183,2988,48.30105,2.82419
1249,2988,48.30105,2.82419
1281,2988,48.30105,2.82419
98,2989,48.40813,3.30976
215,2990,49.03501,2.641
1454,2990,49.03501,2.641
335,2991,49.03501,2.641
1098,2992,49.03501,2.641
1224,2992,49.03501,2.641
269,2993,47.038702,2.200453
38,2994,48.94208,2.61463
94,2994,48.94208,2.61463
128,2994,48.94208,2.61463
128,2994,48.94208,2.61463
158,2994,48.94208,2.61463
158,2994,48.94208,2.61463
158,2994,48.94208,2.61463
174,2994,48.94208,2.61463
252,2994,48.94208,2.61463
259,2994,48.94208,2.61463
299,2994,48.94208,2.61463
1034,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1068,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1083,2994,48.94208,2.61463
1114,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1115,2994,48.94208,2.61463
1116,2994,48.94208,2.61463
1261,2994,48.94208,2.61463
1289,2994,48.94208,2.61463
1343,2994,48.94208,2.61463
1343,2994,48.94208,2.61463
1343,2994,48.94208,2.61463
1343,2994,48.94208,2.61463
1343,2994,48.94208,2.61463
1343,2994,48.94208,2.61463
1343,2994,48.94208,2.61463
1343,2994,48.94208,2.61463
1343,2994,48.94208,2.61463
1343,2994,48.94208,2.61463
1343,2994,48.94208,2.61463
1343,2994,48.94208,2.61463
1366,2994,48.94208,2.61463
1366,2994,48.94208,2.61463
1366,2994,48.94208,2.61463
1366,2994,48.94208,2.61463
1366,2994,48.94208,2.61463
1366,2994,48.94208,2.61463
1366,2994,48.94208,2.61463
1366,2994,48.94208,2.61463
1366,2994,48.94208,2.61463
1366,2994,48.94208,2.61463
1366,2994,48.94208,2.61463
1366,2994,48.94208,2.61463
1368,2994,48.94208,2.61463
1369,2994,48.94208,2.61463
1369,2994,48.94208,2.61463
1370,2994,48.94208,2.61463
1370,2994,48.94208,2.61463
1377,2994,48.94208,2.61463
1377,2994,48.94208,2.61463
1377,2994,48.94208,2.61463
1377,2994,48.94208,2.61463
1383,2994,48.94208,2.61463
1432,2994,48.94208,2.61463
1480,2994,48.94208,2.61463
1480,2994,48.94208,2.61463
1480,2994,48.94208,2.61463
1480,2994,48.94208,2.61463
1483,2994,48.94208,2.61463
1483,2994,48.94208,2.61463
1483,2994,48.94208,2.61463
1484,2994,48.94208,2.61463
1484,2994,48.94208,2.61463
1485,2994,48.94208,2.61463
1485,2994,48.94208,2.61463
1485,2994,48.94208,2.61463
1486,2994,48.94208,2.61463
1486,2994,48.94208,2.61463
1486,2994,48.94208,2.61463
1486,2994,48.94208,2.61463
1486,2994,48.94208,2.61463
1486,2994,48.94208,2.61463
1486,2994,48.94208,2.61463
1486,2994,48.94208,2.61463
1486,2994,48.94208,2.61463
1488,2994,48.94208,2.61463
1488,2994,48.94208,2.61463
20000,2994,48.94208,2.61463
20000,2994,48.94208,2.61463
20000,2994,48.94208,2.61463
20000,2994,48.94208,2.61463
20000,2994,48.94208,2.61463
20000,2994,48.94208,2.61463
20000,2994,48.94208,2.61463
20000,2994,48.94208,2.61463
20000,2994,48.94208,2.61463
20000,2994,48.94208,2.61463
1068,2995,48.96203,2.53253
1068,2995,48.96203,2.53253
1068,2995,48.96203,2.53253
1076,2995,48.96203,2.53253
1112,2995,48.96203,2.53253
1068,2996,49.05767,2.54244
126,2997,48.98295,2.78181
270,2997,48.98295,2.78181
304,2997,48.98295,2.78181
20000,2997,48.98295,2.78181
43,2998,48.98295,2.78181
95,2998,48.98295,2.78181
263,2998,48.98295,2.78181
289,2998,48.98295,2.78181
325,2998,48.98295,2.78181
1177,2998,48.98295,2.78181
1433,2998,48.98295,2.78181
3046,2998,48.98295,2.78181
65,2999,48.98295,2.78181
113,2999,48.98295,2.78181
201,2999,48.98295,2.78181
251,2999,48.98295,2.78181
252,2999,48.98295,2.78181
264,2999,48.98295,2.78181
270,2999,48.98295,2.78181
1034,2999,48.98295,2.78181
1079,2999,48.98295,2.78181
1085,2999,48.98295,2.78181
1099,2999,48.98295,2.78181
1205,2999,48.98295,2.78181
1524,2999,48.98295,2.78181
3161,2999,48.98295,2.78181
146,3000,50.58886,5.25415
264,3001,46.86952,1.63152
325,3002,50.15277,5.1129
80,3003,50.70878234196573,5.430121697407503
20002,3003,50.70878234196573,5.430121697407503
30000,3003,50.70878234196573,5.430121697407503
40000,3003,50.70878234196573,5.430121697407503
80,3004,49.0723,2.38982
252,3004,49.0723,2.38982
1228,3004,49.0723,2.38982
1296,3004,49.0723,2.38982
10000,3004,49.0723,2.38982
61,3005,49.01045,2.73486
201,3005,49.01045,2.73486
1289,3005,49.01045,2.73486
1343,3005,49.01045,2.73486
1343,3005,49.01045,2.73486
1403,3005,49.01045,2.73486
67,3006,49.01045,2.73486
127,3006,49.01045,2.73486
127,3006,49.01045,2.73486
152,3006,49.01045,2.73486
270,3006,49.01045,2.73486
321,3006,49.01045,2.73486
321,3006,49.01045,2.73486
1034,3006,49.01045,2.73486
1034,3006,49.01045,2.73486
1068,3006,49.01045,2.73486
1098,3006,49.01045,2.73486
1270,3006,49.01045,2.73486
1418,3006,49.01045,2.73486
2017,3006,49.01045,2.73486
1068,3007,49.01045,2.73486
338,3008,49.08333,2.96667
67,3009,50.07874,4.72426
68,3009,50.07874,4.72426
68,3009,50.07874,4.72426
72,3009,50.07874,4.72426
80,3009,50.07874,4.72426
119,3009,50.07874,4.72426
154,3009,50.07874,4.72426
163,3009,50.07874,4.72426
178,3009,50.07874,4.72426
194,3010,45.71665,5.71204
26,3011,49.56824,5.53259
246,3011,49.56824,5.53259
1267,3011,49.56824,5.53259
269,3012,49.58,5.58208
200,3013,50.740854,5.6957403
41,3014,47.90624,4.54231
41,3014,47.90624,4.54231
41,3014,47.90624,4.54231
41,3014,47.90624,4.54231
99,3014,47.90624,4.54231
99,3014,47.90624,4.54231
124,3014,47.90624,4.54231
131,3014,47.90624,4.54231
154,3014,47.90624,4.54231
154,3014,47.90624,4.54231
163,3014,47.90624,4.54231
174,3014,47.90624,4.54231
174,3014,47.90624,4.54231
178,3014,47.90624,4.54231
178,3014,47.90624,4.54231
181,3014,47.90624,4.54231
181,3014,47.90624,4.54231
181,3014,47.90624,4.54231
184,3014,47.90624,4.54231
186,3014,47.90624,4.54231
186,3014,47.90624,4.54231
186,3014,47.90624,4.54231
198,3014,47.90624,4.54231
224,3014,47.90624,4.54231
257,3014,47.90624,4.54231
257,3014,47.90624,4.54231
257,3014,47.90624,4.54231
258,3014,47.90624,4.54231
258,3014,47.90624,4.54231
259,3014,47.90624,4.54231
260,3014,47.90624,4.54231
263,3014,47.90624,4.54231
329,3014,47.90624,4.54231
1094,3014,47.90624,4.54231
1143,3014,47.90624,4.54231
1143,3014,47.90624,4.54231
1143,3014,47.90624,4.54231
1180,3014,47.90624,4.54231
1223,3014,47.90624,4.54231
2015,3014,47.90624,4.54231
3051,3014,47.90624,4.54231
158,3015,50.17021,4.73273
1097,3015,50.17021,4.73273
1098,3015,50.17021,4.73273
20,3016,50.88327,5.92978
26,3016,50.88327,5.92978
75,3016,50.88327,5.92978
75,3016,50.88327,5.92978
75,3016,50.88327,5.92978
106,3016,50.88327,5.92978
109,3016,50.88327,5.92978
112,3016,50.88327,5.92978
112,3016,50.88327,5.92978
113,3016,50.88327,5.92978
117,3016,50.88327,5.92978
182,3016,50.88327,5.92978
186,3016,50.88327,5.92978
195,3016,50.88327,5.92978
319,3016,50.88327,5.92978
351,3016,50.88327,5.92978
351,3016,50.88327,5.92978
1142,3016,50.88327,5.92978
1566,3016,50.88327,5.92978
3046,3016,50.88327,5.92978
3046,3016,50.88327,5.92978
3137,3016,50.88327,5.92978
3248,3016,50.88327,5.92978
20001,3016,50.88327,5.92978
20003,3016,50.88327,5.92978
120,3017,49.7989,2.69481
38,3018,50.31761,1.750345
56,3018,50.31761,1.750345
97,3018,50.31761,1.750345
109,3018,50.31761,1.750345
255,3018,50.31761,1.750345
322,3018,50.31761,1.750345
4,3019,49.44045,8.18041
25,3019,49.44045,8.18041
45,3019,49.44045,8.18041
66,3019,49.44045,8.18041
66,3019,49.44045,8.18041
97,3019,49.44045,8.18041
112,3019,49.44045,8.18041
163,3019,49.44045,8.18041
166,3019,49.44045,8.18041
172,3019,49.44045,8.18041
291,3019,49.44045,8.18041
293,3019,49.44045,8.18041
1240,3019,49.44045,8.18041
3221,3019,49.44045,8.18041
92,3020,50.28333,7.55
158,3021,49.28333,7.66667
215,3021,49.28333,7.66667
308,3021,49.28333,7.66667
1085,3021,49.28333,7.66667
1210,3021,49.28333,7.66667
1294,3021,49.28333,7.66667
3081,3021,49.28333,7.66667
3102,3021,49.28333,7.66667
3123,3021,49.28333,7.66667
3137,3021,49.28333,7.66667
3144,3021,49.28333,7.66667
3161,3021,49.28333,7.66667
3165,3021,49.28333,7.66667
20002,3021,49.28333,7.66667
20003,3021,49.28333,7.66667
22,3022,49.74623,6.74543
63,3022,49.74623,6.74543
107,3022,49.74623,6.74543
165,3022,49.74623,6.74543
226,3022,49.74623,6.74543
121,3023,49.65278,6.14139
24,3024,49.32355,6.60461
26,3024,49.32355,6.60461
53,3024,49.32355,6.60461
68,3024,49.32355,6.60461
163,3024,49.32355,6.60461
212,3024,49.32355,6.60461
293,3024,49.32355,6.60461
2015,3024,49.32355,6.60461
1178,3025,50.28333,6.71667
63,3026,50.09137,4.96131
95,3026,50.09137,4.96131
127,3026,50.09137,4.96131
158,3026,50.09137,4.96131
158,3026,50.09137,4.96131
159,3026,50.09137,4.96131
160,3026,50.09137,4.96131
252,3026,50.09137,4.96131
299,3026,50.09137,4.96131
319,3026,50.09137,4.96131
331,3026,50.09137,4.96131
2042,3026,50.09137,4.96131
3035,3026,50.09137,4.96131
30000,3026,50.09137,4.96131
4,3027,50.78968803427817,5.033891594450063
53,3027,50.78968803427817,5.033891594450063
53,3027,50.78968803427817,5.033891594450063
106,3027,50.78968803427817,5.033891594450063
168,3027,50.78968803427817,5.033891594450063
168,3027,50.78968803427817,5.033891594450063
181,3027,50.78968803427817,5.033891594450063
181,3027,50.78968803427817,5.033891594450063
212,3027,50.78968803427817,5.033891594450063
257,3027,50.78968803427817,5.033891594450063
1600,3027,50.78968803427817,5.033891594450063
1163,3028,50.67846,5.01912
11,3029,49.71534,6.49814
61,3030,49.71534,6.49861
158,3030,49.71534,6.49861
1173,3030,49.71534,6.49861
1,3031,50.94469,6.15595
138,3031,50.94469,6.15595
188,3031,50.94469,6.15595
251,3031,50.94469,6.15595
3144,3031,50.94469,6.15595
3159,3031,50.94469,6.15595
3204,3031,50.94469,6.15595
3243,3031,50.94469,6.15595
3243,3031,50.94469,6.15595
3255,3031,50.94469,6.15595
30000,3031,50.94469,6.15595
178,3032,50.04492,8.4348
140,3033,50.41437,7.517695
133,3034,50.41437,7.517695
310,3035,48.07452,11.2482
88,3036,49.70444,8.24806
104,3037,49.70444,8.24806
126,3037,49.70444,8.24806
5,3038,49.70444,8.24806
20,3038,49.70444,8.24806
53,3038,49.70444,8.24806
53,3038,49.70444,8.24806
68,3038,49.70444,8.24806
126,3038,49.70444,8.24806
175,3038,49.70444,8.24806
81,3040,49.70444,8.24806
248,3040,49.70444,8.24806
1138,3041,49.69611,8.2025
342,3042,48.20917,16.37529
95,3043,50.08258,8.24932
1229,3044,50.08247,8.239145
29,3045,50.07804,8.239800
43,3045,50.07804,8.239800
82,3045,50.07804,8.239800
53,3046,50.08416,8.23893
1003,3047,,
3025,3047,,
80,3048,50.08187,8.32873
277,3048,50.08187,8.32873
1039,3048,50.08187,8.32873
20000,3048,50.08187,8.32873
26,3049,50.72465431326841,5.507047523797505
114,3049,50.72465431326841,5.507047523797505
126,3049,50.72465431326841,5.507047523797505
246,3049,50.72465431326841,5.507047523797505
289,3049,50.72465431326841,5.507047523797505
1138,3049,50.72465431326841,5.507047523797505
10000,3049,50.72465431326841,5.507047523797505
20002,3049,50.72465431326841,5.507047523797505
28,3050,51.80917,5.725
38,3050,51.80917,5.725
40,3050,51.80917,5.725
88,3050,51.80917,5.725
97,3051,51.97417,5.34167
147,3051,51.97417,5.34167
184,3051,51.97417,5.34167
184,3051,51.97417,5.34167
1037,3051,51.97417,5.34167
30008,3051,51.97417,5.34167
122,3052,53.17477,5.42244
66,3054,49.09778,8.11694
93,3054,49.09778,8.11694
96,3054,49.09778,8.11694
3243,3054,49.09778,8.11694
44,3055,47.47899,8.21842
7,3056,47.47899,8.21842
11,3056,47.47899,8.21842
44,3056,47.47899,8.21842
74,3056,47.47899,8.21842
96,3056,47.47899,8.21842
96,3056,47.47899,8.21842
141,3056,47.47899,8.21842
147,3056,47.47899,8.21842
158,3056,47.47899,8.21842
158,3056,47.47899,8.21842
158,3056,47.47899,8.21842
165,3056,47.47899,8.21842
190,3056,47.47899,8.21842
193,3056,47.47899,8.21842
281,3056,47.47899,8.21842
293,3056,47.47899,8.21842
297,3056,47.47899,8.21842
298,3056,47.47899,8.21842
328,3056,47.47899,8.21842
1003,3056,47.47899,8.21842
1021,3056,47.47899,8.21842
1038,3056,47.47899,8.21842
1053,3056,47.47899,8.21842
1277,3056,47.47899,8.21842
1305,3056,47.47899,8.21842
1305,3056,47.47899,8.21842
1305,3056,47.47899,8.21842
1305,3056,47.47899,8.21842
1325,3056,47.47899,8.21842
1364,3056,47.47899,8.21842
1383,3056,47.47899,8.21842
1383,3056,47.47899,8.21842
3076,3056,47.47899,8.21842
3096,3056,47.47899,8.21842
3110,3056,47.47899,8.21842
3137,3056,47.47899,8.21842
3260,3056,47.47899,8.21842
3260,3056,47.47899,8.21842
3260,3056,47.47899,8.21842
1041,3057,47.47899,8.21842
3175,3057,47.47899,8.21842
116,3058,50.31667,7.51667
175,3058,50.31667,7.51667
189,3058,50.31667,7.51667
246,3058,50.31667,7.51667
300,3058,50.31667,7.51667
1192,3058,50.31667,7.51667
1404,3058,50.31667,7.51667
3011,3058,50.31667,7.51667
3016,3058,50.31667,7.51667
3131,3058,50.31667,7.51667
164,3059,49.88333,6.95
158,3060,49.29162,4.11921
122,3061,49.30212,4.130259
251,3061,49.30212,4.130259
3009,3061,49.30212,4.130259
43,3062,49.97908,7.10345
108,3062,49.97908,7.10345
53,3063,49.87222,8.03944
303,3064,50.76879,5.630010
1270,3064,50.76879,5.630010
25,3065,49.62879,8.362602
58,3066,49.62978,8.364083
113,3067,49.63121,8.360467
172,3067,49.63121,8.360467
45,3068,49.62777,8.363117
32,3069,49.63278,8.35916
56,3069,49.63278,8.35916
1243,3069,49.63278,8.35916
3016,3069,49.63278,8.35916
24,3070,49.63396,8.366636
134,3071,49.62903,8.361990
1055,3072,49.59161,8.471800
20,3073,49.62698,8.363954
25,3073,49.62698,8.363954
25,3073,49.62698,8.363954
30,3073,49.62698,8.363954
82,3073,49.62698,8.363954
106,3073,49.62698,8.363954
152,3073,49.62698,8.363954
195,3073,49.62698,8.363954
224,3073,49.62698,8.363954
333,3073,49.62698,8.363954
20,3074,49.63046,8.365767
24,3074,49.63046,8.365767
28,3074,49.63046,8.365767
28,3074,49.63046,8.365767
53,3074,49.63046,8.365767
53,3074,49.63046,8.365767
53,3074,49.63046,8.365767
66,3074,49.63046,8.365767
68,3074,49.63046,8.365767
81,3074,49.63046,8.365767
97,3074,49.63046,8.365767
97,3074,49.63046,8.365767
97,3074,49.63046,8.365767
120,3074,49.63046,8.365767
154,3074,49.63046,8.365767
172,3074,49.63046,8.365767
172,3074,49.63046,8.365767
175,3074,49.63046,8.365767
189,3074,49.63046,8.365767
189,3074,49.63046,8.365767
200,3074,49.63046,8.365767
233,3074,49.63046,8.365767
1138,3074,49.63046,8.365767
1138,3074,49.63046,8.365767
1177,3074,49.63046,8.365767
1193,3074,49.63046,8.365767
3015,3074,49.63046,8.365767
20003,3074,49.63046,8.365767
30008,3074,49.63046,8.365767
28,3075,49.62943,8.359534
140,3076,52.67417,-2.644669
158,3078,53.96015,-1.082411
29,3079,46.77890,6.640388
30,3079,46.77890,6.640388
44,3079,46.77890,6.640388
45,3079,46.77890,6.640388
135,3079,46.77890,6.640388
152,3079,46.77890,6.640388
169,3079,46.77890,6.640388
200,3079,46.77890,6.640388
325,3079,46.77890,6.640388
1039,3079,46.77890,6.640388
3014,3079,46.77890,6.640388
30007,3079,46.77890,6.640388
10,3082,50.02918,7.18232
143,3082,50.02918,7.18232
158,3082,50.02918,7.18232
158,3082,50.02918,7.18232
167,3082,50.02918,7.18232
252,3082,50.02918,7.18232
303,3082,50.02918,7.18232
87,3083,50.02391,7.17734
162,3083,50.02391,7.17734
1245,3083,50.02391,7.17734
3014,3083,50.02391,7.17734
3014,3083,50.02391,7.17734
148,3084,49.95,7.01667
100,3085,50.81336,2.05331
304,3085,50.81336,2.05331
304,3085,50.81336,2.05331
306,3085,50.81336,2.05331
20000,3085,50.81336,2.05331
20000,3085,50.81336,2.05331
30000,3085,50.81336,2.05331
30000,3085,50.81336,2.05331
30000,3085,50.81336,2.05331
67,3087,50.68965,6.647404
260,3087,50.68965,6.647404
283,3087,50.68965,6.647404
25,3088,50.68974,6.648670
25,3088,50.68974,6.648670
25,3088,50.68974,6.648670
26,3088,50.68974,6.648670
26,3088,50.68974,6.648670
26,3088,50.68974,6.648670
26,3088,50.68974,6.648670
26,3088,50.68974,6.648670
26,3088,50.68974,6.648670
26,3088,50.68974,6.648670
26,3088,50.68974,6.648670
26,3088,50.68974,6.648670
28,3088,50.68974,6.648670
28,3088,50.68974,6.648670
28,3088,50.68974,6.648670
28,3088,50.68974,6.648670
28,3088,50.68974,6.648670
29,3088,50.68974,6.648670
29,3088,50.68974,6.648670
30,3088,50.68974,6.648670
38,3088,50.68974,6.648670
41,3088,50.68974,6.648670
42,3088,50.68974,6.648670
43,3088,50.68974,6.648670
43,3088,50.68974,6.648670
43,3088,50.68974,6.648670
43,3088,50.68974,6.648670
43,3088,50.68974,6.648670
43,3088,50.68974,6.648670
43,3088,50.68974,6.648670
43,3088,50.68974,6.648670
45,3088,50.68974,6.648670
45,3088,50.68974,6.648670
48,3088,50.68974,6.648670
48,3088,50.68974,6.648670
48,3088,50.68974,6.648670
48,3088,50.68974,6.648670
48,3088,50.68974,6.648670
48,3088,50.68974,6.648670
48,3088,50.68974,6.648670
53,3088,50.68974,6.648670
53,3088,50.68974,6.648670
53,3088,50.68974,6.648670
53,3088,50.68974,6.648670
53,3088,50.68974,6.648670
53,3088,50.68974,6.648670
57,3088,50.68974,6.648670
57,3088,50.68974,6.648670
57,3088,50.68974,6.648670
57,3088,50.68974,6.648670
57,3088,50.68974,6.648670
57,3088,50.68974,6.648670
57,3088,50.68974,6.648670
61,3088,50.68974,6.648670
61,3088,50.68974,6.648670
67,3088,50.68974,6.648670
67,3088,50.68974,6.648670
68,3088,50.68974,6.648670
68,3088,50.68974,6.648670
68,3088,50.68974,6.648670
68,3088,50.68974,6.648670
68,3088,50.68974,6.648670
71,3088,50.68974,6.648670
75,3088,50.68974,6.648670
76,3088,50.68974,6.648670
77,3088,50.68974,6.648670
78,3088,50.68974,6.648670
79,3088,50.68974,6.648670
79,3088,50.68974,6.648670
80,3088,50.68974,6.648670
80,3088,50.68974,6.648670
80,3088,50.68974,6.648670
80,3088,50.68974,6.648670
80,3088,50.68974,6.648670
80,3088,50.68974,6.648670
81,3088,50.68974,6.648670
93,3088,50.68974,6.648670
95,3088,50.68974,6.648670
96,3088,50.68974,6.648670
97,3088,50.68974,6.648670
106,3088,50.68974,6.648670
106,3088,50.68974,6.648670
106,3088,50.68974,6.648670
106,3088,50.68974,6.648670
106,3088,50.68974,6.648670
107,3088,50.68974,6.648670
114,3088,50.68974,6.648670
117,3088,50.68974,6.648670
120,3088,50.68974,6.648670
120,3088,50.68974,6.648670
120,3088,50.68974,6.648670
122,3088,50.68974,6.648670
122,3088,50.68974,6.648670
126,3088,50.68974,6.648670
131,3088,50.68974,6.648670
131,3088,50.68974,6.648670
131,3088,50.68974,6.648670
131,3088,50.68974,6.648670
148,3088,50.68974,6.648670
148,3088,50.68974,6.648670
152,3088,50.68974,6.648670
152,3088,50.68974,6.648670
